gene_symbol,TAK002_SW480_96H:TRCN0000194972:-666,TAK002_SW480_96H:TRCN0000199993:-666
PGC,0.8660500049591064,-0.045549988746643066
KCNH2,-1.1937499046325684,-0.3465999960899353
BCL10,-0.7097499966621399,0.7936499714851379
SPEG,0.36160001158714294,-0.6247000098228455
LIF,0.8284000158309937,-0.10935001075267792
POU2AF1,-0.09359999746084213,0.04205003380775452
ADD2,0.43050000071525574,0.10409998893737793
LCP2,1.55649995803833,0.7006000280380249
CDK20,0.7447999715805054,0.933650016784668
PITRM1,0.6104000210762024,0.43494999408721924
PRDM2,0.19780001044273376,0.3528500199317932
GAD1,-0.8095999956130981,-0.16330000758171082
GLRB,-0.037799984216690063,-0.503849983215332
PIGA,-0.7831499576568604,-0.20819999277591705
FKTN,0.5049999952316284,-0.2321999967098236
URB2,0.23614999651908875,0.3648500144481659
TFAP2C,0.24009999632835388,0.14554999768733978
BMP2,-0.7331500053405762,-0.26170000433921814
IL2RB,0.9311000108718872,0.047600001096725464
HNRNPA2B1,-0.8126000165939331,1.0806999206542969
BAIAP2,0.31769999861717224,0.3189000189304352
CKMT2,0.4079499840736389,-1.0970499515533447
RBL1,0.3486500084400177,-0.989300012588501
CD79B,0.5438500046730042,0.0020000040531158447
BTN2A2,-0.8429499864578247,-0.9659000039100647
SNRNP35,0.5619999766349792,-1.0233500003814697
IGFBP1,0.22705000638961792,-0.5856500267982483
KCNJ8,0.8765499591827393,-0.4104999899864197
FGL1,0.7385499477386475,0.5158500075340271
ZC2HC1A,0.4723000228404999,-0.23375000059604645
SMPDL3B,0.9568500518798828,-0.3206999897956848
FBXO46,0.9293500185012817,0.12104998528957367
SPI1,-0.4663499891757965,1.250100016593933
SNTB2,-0.085300013422966,-1.5216999053955078
SLC15A2,0.8058499693870544,-0.15744999051094055
KIF5A,-1.1147000789642334,0.75
PSCA,0.06065000593662262,-1.2445000410079956
APC2,0.5888500213623047,0.5827499628067017
EIF2S3,1.2351000308990479,-0.38589999079704285
MTF1,-0.18645000457763672,-0.3541499972343445
FTSJ1,0.03989999741315842,-0.2851499915122986
PHYHIP,-1.0296499729156494,0.8752999901771545
RAMP3,0.2345000058412552,0.5199499726295471
ACVR2A,0.3895999789237976,-0.5830999612808228
CLDN10,-0.07434999942779541,-0.17675000429153442
MN1,-0.20069999992847443,-0.8029500246047974
REEP2,-1.4763998985290527,0.20704999566078186
PVALB,-0.4627000093460083,-0.5444999933242798
DCT,-0.6815500259399414,-0.7317500114440918
STIL,0.7236499786376953,0.6132000088691711
ZBTB24,0.44449999928474426,-0.3685000240802765
BARD1,-1.1657999753952026,-0.07400000095367432
ST3GAL2,-0.1968500018119812,-0.32784998416900635
TMSB15A,1.2840999364852905,0.7200499773025513
DYNC1I1,-0.7167999744415283,0.5559999942779541
GNA15,1.5104000568389893,1.2064499855041504
CRABP1,0.03180000185966492,0.6542500257492065
GGCX,0.8514000177383423,0.5185999870300293
SERPINI1,0.79339998960495,0.22955000400543213
PEBP1,0.9464000463485718,0.047550007700920105
GAMT,0.7976000308990479,0.11259999871253967
ACADSB,0.9803499579429626,-0.8713000416755676
USP13,0.6244500279426575,-0.3210499882698059
AGTR1,-0.4003499746322632,-0.32875001430511475
GRIA2,-0.571399986743927,-1.2288000583648682
AKAP6,0.29349997639656067,0.40610000491142273
PFDN4,1.8142499923706055,0.6466000080108643
BBOX1,-0.604200005531311,0.23874998092651367
ACOX2,-0.29189997911453247,1.0762500762939453
HOXB6,0.5679500102996826,0.21244999766349792
SH2B2,-0.046449996531009674,0.4980999827384949
FAM131B,-0.4656499922275543,-0.7065499424934387
DBT,1.0545499324798584,-0.2608499825000763
PLAG1,-0.9304499626159668,0.13440001010894775
CTNNA2,-0.05025000125169754,-0.5232999920845032
SLN,1.5368000268936157,-0.42149999737739563
MDFI,0.7112499475479126,-0.902649998664856
INPP4B,-1.3525500297546387,0.7102500200271606
ACHE,1.509850025177002,-0.7631999850273132
CBR3,-0.4816499948501587,-0.09645000100135803
PDZK1,-0.20569999516010284,-0.5239999890327454
LRRC17,-0.30935001373291016,0.11495000123977661
CFD,-1.697200059890747,-0.04490000009536743
FXYD1,0.932699978351593,-1.0705000162124634
TNNC2,0.45205000042915344,1.0642499923706055
ANK1,0.6510999798774719,-0.529449999332428
CHEK1,0.6851999759674072,0.3840499818325043
MRE11A,-0.012000001966953278,-0.8840999603271484
SMAD3,0.1221500039100647,-0.27595001459121704
DCLK1,-1.35794997215271,-0.6866499781608582
AGPS,0.8178499937057495,0.21854999661445618
HSD11B1,1.3906999826431274,-0.9550999999046326
SPA17,1.8873000144958496,-1.0779500007629395
RECK,-0.13610000908374786,-0.1550000011920929
MLLT10,-0.5400000214576721,-0.2825999855995178
STK4,-0.4214499890804291,-0.5815500020980835
ACAT1,-0.07000000774860382,-0.6462000012397766
MPPED2,2.0634000301361084,-0.7293000221252441
ARHGAP44,0.2819499969482422,-1.156149983406067
ATXN3,0.23774999380111694,0.5492500066757202
DAG1,-0.3194500207901001,-0.4198499917984009
FES,0.6857500076293945,-0.2038000226020813
GPR183,-0.9204000234603882,-0.38940000534057617
SLC22A3,-1.5945000648498535,-0.5546000003814697
AP1B1,0.7522500157356262,-0.31085002422332764
TBKBP1,-0.07449999451637268,-0.12345001101493835
HIP1,-1.7625499963760376,-0.8878499865531921
ZNF354A,0.2959499955177307,0.13785000145435333
CALB2,0.8230999708175659,-0.14544998109340668
MPP6,-0.784850001335144,0.848800003528595
BMP5,0.5951499938964844,-0.5965999960899353
OVGP1,-0.7792500257492065,0.15950000286102295
BCHE,2.0940499305725098,0.019149988889694214
H2AFX,0.15170001983642578,1.0297000408172607
ZNF211,0.5935499668121338,0.11125001311302185
PTPN21,0.22885000705718994,0.36329999566078186
GSTT2,0.14179998636245728,0.34460002183914185
NPY1R,0.2779499888420105,0.3356500267982483
OCEL1,0.7131999731063843,-0.3714499771595001
MFAP3L,-0.718500018119812,-1.051650047302246
SNAPC1,-0.22415000200271606,-0.7486500144004822
ATP2A1,0.39020001888275146,-0.17350000143051147
PRL,1.419800043106079,0.6919000148773193
MAP3K12,1.4269499778747559,-0.680649995803833
SAC3D1,-1.1679999828338623,-0.45695000886917114
PHKA1,0.6191999912261963,-0.002499997615814209
FOXO4,-0.3609500229358673,-1.0231499671936035
PIGB,-0.8535999655723572,0.37450000643730164
HOXB2,1.1695499420166016,-0.5637999773025513
HPCA,0.8885500431060791,-0.6755500435829163
MST1R,0.25575000047683716,0.28125
CD3E,-0.6241000294685364,0.12284999340772629
MC1R,-0.10665000230073929,0.9262499809265137
PDGFA,-0.383650004863739,-0.9313000440597534
SCNN1B,-0.31104999780654907,0.4496000111103058
HS3ST1,-0.9992499351501465,0.07494999468326569
CASP10,-1.682800054550171,0.04450002312660217
IRF5,-0.7049999833106995,-0.6414999961853027
KLK11,0.6225500106811523,0.16615000367164612
DACH1,-0.018599987030029297,-0.040600016713142395
ATP6V1B1,0.08760002255439758,0.9269000291824341
CRLF3,-0.21455000340938568,-0.01170000433921814
SCRG1,0.5415499806404114,0.030799999833106995
CCL20,-0.5670999884605408,0.9601500034332275
AMBP,-0.4221999943256378,0.8518500328063965
PPP1R1A,0.210099995136261,0.2865999937057495
UGP2,-0.45065000653266907,-0.6305999755859375
ADORA1,-0.21040000021457672,0.19955000281333923
ISG15,1.6963000297546387,0.041600000113248825
SIT1,-0.7882500290870667,-0.6708499789237976
RYR1,0.0966000109910965,-1.1772499084472656
TESK2,-0.019950002431869507,0.7505999803543091
VGLL1,0.5687000155448914,-0.5862500071525574
GZMA,2.4243500232696533,-0.6248500347137451
CRYM,0.4922500252723694,-0.5066499710083008
GJB3,-0.40345001220703125,-0.7235000133514404
DPYSL4,-0.8245500326156616,-0.225600004196167
GNLY,-0.6400499939918518,-0.35554999113082886
KIAA0408,0.7709000110626221,1.5655500888824463
ZNF175,-0.07665000855922699,-0.05719998478889465
GHR,-0.6143499612808228,-0.20635002851486206
SRPX2,-0.6966000199317932,-0.7522500157356262
C5,-0.8374000191688538,0.13895004987716675
PDE10A,-0.6952999830245972,-0.24834999442100525
CYP17A1,0.7951500415802002,0.08654999732971191
PTPN14,-0.7598999738693237,0.08990000188350677
BTK,0.19750002026557922,0.34904998540878296
GCNT1,-0.7077000141143799,0.32545000314712524
VIL1,-0.15025000274181366,-0.08179999887943268
ARHGEF15,-0.4340499937534332,0.20624999701976776
SCN1B,0.062000006437301636,0.46470001339912415
CPB1,0.32179999351501465,-0.41875001788139343
AIFM1,1.5282000303268433,-0.2547000050544739
TCN1,-0.5464500188827515,-0.046300001442432404
ZNF415,1.4626500606536865,-1.2107999324798584
GATA4,1.44760000705719,0.5980499982833862
CMAHP,-1.2005499601364136,0.5118000507354736
WDR76,-0.27195003628730774,0.7803499698638916
STRN,-0.44029998779296875,-0.1570499986410141
EXOG,0.099800005555152893,-0.5407500267028809
HAPLN1,0.46129998564720154,0.2207999974489212
KATNA1,-0.21810001134872437,-0.5787500143051147
GEMIN4,0.33649998903274536,-0.2952499985694885
RUNX1T1,-0.35554999113082886,-0.13415002822875977
GLS2,1.198349952697754,-0.7544000148773193
VAV2,0.7364999651908875,-0.9629999995231628
CORO2A,0.19345000386238098,0.7796499729156494
AVIL,1.9616498947143555,-1.1025999784469604
RRAGB,-2.1090002059936523,-0.47269999980926514
GSPT2,-0.3728500008583069,0.21915000677108765
STEAP1,0.28744998574256897,0.40074998140335083
HSPA4L,0.11060000211000443,-0.7992500066757202
CR2,-0.4494999647140503,-0.5417500138282776
DNAJC8,0.2982499897480011,-0.6693500280380249
TYK2,-0.4454500079154968,-0.4931500256061554
TAGLN,-0.36319997906684875,-1.0058000087738037
PCP4,-0.976349949836731,1.0532000064849854
BRE,-0.47644999623298645,-0.07954999804496765
SV2B,-0.7795499563217163,-0.9487500190734863
CSRP3,-0.2800000011920929,1.1847000122070312
DNASE1L3,-0.3865000009536743,-1.4275000095367432
MSX2,1.544950008392334,-0.12240001559257507
BPI,-0.15755000710487366,-0.7806500196456909
TRAF6,-1.4836499691009521,0.47564998269081116
PCSK5,0.7177000045776367,-0.6229499578475952
KCTD17,-0.04944998025894165,1.822450041770935
RPP38,0.9363000392913818,-0.8063000440597534
KISS1,1.2981998920440674,-0.6385000348091125
PAGE4,1.122249960899353,-0.3675000071525574
FXN,-1.061650037765503,0.33195000886917114
CHST1,0.49994999170303345,-0.7103999853134155
AQP9,1.2438499927520752,-0.26155000925064087
LAMP3,-0.9442999958992004,-0.606950044631958
LIPT1,-0.32635000348091125,-0.12164998054504395
ANGPT2,0.4625000059604645,-0.42925000190734863
SNX7,0.04845002293586731,-0.7932499647140503
C1QL1,0.38649997115135193,-0.12609998881816864
SERPIND1,0.7257000207901001,-0.7682000398635864
PYGM,-1.5954999923706055,0.3511999845504761
ROR2,0.09294998645782471,0.20800000429153442
HRH1,-1.7789000272750854,0.3937000036239624
NOS3,1.229949951171875,0.09964999556541443
GGT5,0.5652499794960022,-0.34139999747276306
ALG13,1.8508501052856445,-0.9022500514984131
ETV6,-0.4138000011444092,-0.8310500383377075
VGF,1.9086999893188477,0.10379999876022339
MYL3,0.6579000353813171,0.0304500013589859
RASGRP1,0.7116000056266785,-1.3448500633239746
SLC4A1,-1.8320000171661377,0.35545000433921814
PDE9A,1.097499966621399,-0.6013000011444092
ZNF652,0.49150002002716064,-0.092350006103515625
DSG3,-0.8411500453948975,-0.16324999928474426
SMURF2,-0.6448500156402588,-0.10229998826980591
SLC44A4,0.03475000336766243,0.1419999897480011
TRAIP,-1.5354000329971313,0.03779999911785126
TRAF1,0.9225500226020813,-0.5181000232696533
HOXB5,0.9135000109672546,0.37529999017715454
PSG7,1.3457499742507935,-0.2874000072479248
DIAPH2,1.1552000045776367,-1.0500500202178955
HOXD9,-0.27195000648498535,0.1481499969959259
SCYL3,-1.6984000205993652,0.845300018787384
ANGPT1,-0.3964000344276428,-1.1650500297546387
MYOM1,1.1347500085830688,1.073799967765808
TNFSF12,-0.478300005197525,-0.19714999198913574
MMRN1,-1.76010000705719,-0.8068000078201294
SYT17,1.3315999507904053,-0.13339999318122864
CPA1,0.8315500020980835,0.7004500031471252
PRRG2,-0.909500002861023,0.837399959564209
PRRG1,-1.0117499828338623,-0.7885500192642212
MEOX1,-0.5287500023841858,-0.3106499910354614
F10,-0.1075500026345253,0.5746999979019165
ALKBH1,0.4902000427246094,-0.6538000106811523
SMPD2,-0.8610999584197998,0.09154999256134033
ALDH3A1,0.39114999771118164,0.028150001540780067
CPA3,1.219749927520752,-0.9661500453948975
CALB1,-0.3118000030517578,-1.173799991607666
CDA,-0.23774999380111694,-0.22725000977516174
CRH,0.6567000150680542,0.7855499982833862
PIP5K1B,0.22494998574256897,0.5615999698638916
ALAS1,-1.1292500495910645,-0.03780001401901245
ZDHHC24,-0.004500001668930054,-0.3917999863624573
SH3GL3,1.023900032043457,-0.8026999831199646
ADGRB3,0.34834998846054077,-9.998679161071777e-5
AOAH,1.912750005722046,-0.9055500030517578
ALDH3B1,0.625,1.3441500663757324
CNTRL,1.076799988746643,-0.12894999980926514
SNRPG,0.18729999661445618,0.1774500161409378
REPS2,0.38075000047683716,0.3044999837875366
PAX6,-0.6431999802589417,-0.1357499659061432
RAD52,0.9617999792098999,-0.6004999876022339
WNT2,-0.2782500088214874,-0.564050018787384
FGA,-1.0659500360488892,-0.471699982881546
RAPGEF4,-0.06905001401901245,-0.5226500034332275
TTLL1,0.7685499787330627,-0.7783999443054199
CTSG,1.0115500688552856,1.5771499872207642
C4BPA,2.4235000610351562,0.7247499823570251
MDM4,-0.2602500319480896,0.8228499889373779
PCDH17,-1.344599962234497,-0.008349999785423279
HAAO,1.8832999467849731,0.21365000307559967
SNAPC4,0.09179999679327011,-0.723300039768219
HDAC9,0.6930500268936157,-1.1017999649047852
PCBP3,0.8854999542236328,-0.34504997730255127
KIN,0.3043999969959259,-0.015349984169006348
FMO1,0.7284500002861023,-0.8107500076293945
WRN,0.3403000235557556,-0.42649999260902405
LY75,-0.9618000388145447,-0.2080499827861786
NCAM2,0.8761500120162964,-0.9658499956130981
GAL3ST1,0.8590999841690063,-0.5170999765396118
HLA-DOB,1.0666000843048096,-0.7974499464035034
XPA,0.9901999831199646,0.02799999713897705
ASB9,0.08540000021457672,0.3515999913215637
FXYD2,-0.701200008392334,-1.0529999732971191
MTTP,-1.1464999914169312,0.7916500568389893
CYP27B1,1.3804500102996826,-0.37264999747276306
DLEU1,-0.125,-0.4624499976634979
AP3B2,0.18420001864433289,-0.27630001306533813
ACAN,0.9900000095367432,-1.0956499576568604
MMP10,0.04980000853538513,-0.2081499993801117
BCL2A1,0.11249999701976776,-1.6228001117706299
TPSAB1,0.7730500102043152,-0.4465000033378601
DENND4C,0.7574999928474426,-0.5583000183105469
UBFD1,0.33445000648498535,-0.7332500219345093
TFAP4,0.23514999449253082,0.8554999828338623
PCNX2,-0.0028499960899353027,-0.018799997866153717
BUD31,0.2298000007867813,0.6764000058174133
SYNGR3,-0.2639000117778778,-0.8306499719619751
CD38,-1.355299949645996,0.8495500087738037
TNNT3,0.0023499997332692146,0.08635002374649048
TYRP1,0.7738000154495239,0.9147499799728394
SDS,0.9076499938964844,-1.2260500192642212
GFRA1,0.12935000658035278,0.06859998404979706
SCGN,0.04215000197291374,0.02379995584487915
MAP2K6,0.741599977016449,0.3536500036716461
HSD17B6,-0.3372499942779541,0.578000009059906
IPO8,0.39590001106262207,1.3264000415802002
ATP6V0A2,0.3200500011444092,-0.6332499980926514
ANKRD26,0.2299000322818756,-0.6824000477790833
IL17RA,-0.4553999602794647,-0.1905500292778015
TRPM2,0.0025999993085861206,-0.2398499995470047
CDS1,-0.6223000288009644,0.8277499675750732
LRP2,-0.4767000079154968,-1.5244500637054443
ATP5C1,-0.21169999241828918,0.6411000490188599
COMP,-0.7975499629974365,1.1886500120162964
BST1,-1.621000051498413,0.18174996972084045
SLC25A40,0.0625,0.09115001559257507
ITGB7,-0.4129999876022339,0.8349499702453613
PAH,-0.08339999616146088,-0.40869998931884766
POMC,-0.9602000117301941,0.5521500110626221
GFRA2,0.1554500013589859,0.017250001430511475
CNTFR,1.8241499662399292,-0.5943999886512756
SCGB1A1,-1.4383000135421753,-1.2817000150680542
TEP1,-0.5743499994277954,-0.5117499828338623
TENM1,1.3137500286102295,0.17725001275539398
OSMR,-0.9558999538421631,-0.2904999852180481
ABLIM3,-0.28930002450942993,-0.4455999732017517
BLM,0.5040500164031982,0.32340002059936523
AFF3,2.220550060272217,0.38485002517700195
FABP3,1.4230999946594238,0.5081999897956848
ZNF107,-0.69029998779296875,-0.8284000158309937
RBM42,-1.104349970817566,0.49084997177124023
TNNI3,1.3495500087738037,0.24639999866485596
STAC,0.17759999632835388,0.8107999563217163
DOC2A,-1.4769999980926514,-0.7852500081062317
ADAM17,-0.6711000204086304,0.35510000586509705
CBLN1,1.1722999811172485,-0.16394998133182526
CYP1A1,-0.5595000386238098,-0.06575000286102295
BPHL,0.06245000660419464,0.8161500096321106
SH3GL2,-1.1290500164031982,-0.6427500247955322
GSTM5,1.221000075340271,-1.253100037574768
F2,-0.6846500039100647,-0.06439995765686035
ITIH3,-0.7501499652862549,0.48089998960494995
F8,-0.4368000030517578,0.7297500371932983
ENTPD5,-1.7440999746322632,-0.17190000414848328
CD8A,0.7474000453948975,0.9619500041007996
SULT2B1,-0.33559998869895935,-0.7321500182151794
OGG1,-0.45834997296333313,-0.5997999906539917
DUS4L,-1.2933000326156616,-0.09395000338554382
TCAP,-0.5873000025749207,0.3305000066757202
EREG,1.149150013923645,0.8588500022888184
SLC27A2,0.7934499979019165,-0.08215001225471497
GSR,1.0083500146865845,0.46175000071525574
AKAP7,-0.10199999809265137,-0.5303500294685364
CPEB3,3.9800000190734863,1.4945000410079956
F12,0.6219500303268433,-0.713200032711029
FAM50B,-6.1593499183654785,0.6744999885559082
FMO5,-0.3975500166416168,-0.283549964427948
DUSP9,1.7328499555587769,-1.0208500623703003
KLK7,-0.7421500086784363,0.23374998569488525
RAMP2,0.7008999586105347,-0.7124500274658203
BIK,0.16875000298023224,-0.5723999738693237
VPS9D1,0.12125000357627869,0.2942500114440918
FGF7,0.18005000054836273,-0.3743000030517578
KLK13,-1.8969500064849854,-0.680899977684021
ARVCF,-0.33434998989105225,0.4334999918937683
ITGAM,0.5785999894142151,0.45785000920295715
ZC3H11A,-0.1931000053882599,-0.8763999938964844
CD1D,-0.27175000309944153,0.0596500039100647
SKAP1,-0.40735000371932983,-0.06450000405311584
WISP2,-0.834149956703186,0.34310001134872437
NOVA1,0.9641000032424927,-0.9610999822616577
NRXN3,0.38005000352859497,-0.6402000188827515
TCP11L1,-0.846500039100647,-0.7443499565124512
IL7R,0.23625001311302185,0.4037500023841858
SLC3A1,-1.0053000450134277,-0.1263500154018402
RASGRP3,-0.5066499710083008,-0.2386000007390976
TRPC1,0.8112500309944153,0.012900002300739288
ROR1,1.184000015258789,1.745300054550171
ROM1,0.2978000044822693,-0.5426999926567078
TUFT1,1.280650019645691,-0.4240500330924988
WASL,-0.09279999136924744,-0.22804999351501465
POLG2,0.5607500076293945,1.0748000144958496
MAT1A,-0.9269000291824341,-1.0722500085830688
GRM3,-0.2982499897480011,-0.06825000047683716
REG3A,-0.7657999992370605,0.24809998273849487
SIX1,0.564050018787384,-1.1885000467300415
BRINP1,1.4076000452041626,-1.2062499523162842
MARCO,-1.0278500318527222,-0.285800039768219
APOC3,-2.1535000801086426,0.4825499951839447
KLRK1,1.6291500329971313,-0.5793499946594238
RGS12,-1.1777000427246094,-0.805899977684021
PCSK1,-0.5230500102043152,0.5159000158309937
MYOM2,-1.0176500082015991,-0.3257499933242798
CCK,-0.9320000410079956,-0.5289999842643738
MMP3,-0.10314999520778656,1.2499499320983887
HSD17B1,0.3177499771118164,-0.29934996366500854
CLGN,0.4862000048160553,0.36890000104904175
CD2,0.48510000109672546,-0.40780001878738403
CPA4,-0.6789499521255493,-0.8181999921798706
PART1,0.8410000205039978,0.3793500065803528
GYPA,-0.3205999732017517,0.12729999423027039
BZRAP1,-0.44235002994537354,1.1038999557495117
GH1,0.7046999931335449,0.053250014781951904
JAK2,0.6783499717712402,1.0286999940872192
VNN1,0.18964999914169312,0.5248000025749207
CACNA1H,-1.2941999435424805,-0.9850999712944031
PTPRB,-1.4001500606536865,-0.7628000378608704
PRSS22,-0.5243499875068665,-0.5449000000953674
GAS2,0.1881999969482422,-0.9684000015258789
UQCRB,-0.9428499937057495,-1.8115999698638916
GABRB3,0.6485499739646912,-0.28300002217292786
NME6,-1.166450023651123,0.012400001287460327
CDK5R2,-1.1139999628067017,-0.24355000257492065
ZBTB7B,-0.2694000005722046,-0.45649999380111694
TULP3,0.7870500087738037,-0.7705000042915344
ZNF197,0.03760000318288803,-1.7885499000549316
SLC14A1,0.3931000232696533,-0.5222499966621399
SLC18A2,-0.7896000146865845,0.9724000692367554
NGFR,-0.7542499899864197,0.27114999294281006
LY86,-0.4083000123500824,0.810699999332428
SPIB,0.24799999594688416,0.9713000059127808
GREB1,-0.17019999027252197,-0.600849986076355
S100A12,-0.06164999306201935,0.7432000041007996
SLC7A4,-0.3174999952316284,0.5846500396728516
ARID3A,1.218649983406067,-1.1836999654769897
FCN3,-0.22919999063014984,0.1298999935388565
PRSS1,-0.2793000042438507,-0.8603500127792358
PIGL,-0.0949999988079071,-0.6807500123977661
ITPKA,-0.3853500187397003,-0.13065004348754883
LIFR,1.169350028038025,-0.3269999921321869
PRKD1,-0.406499981880188,-0.28380000591278076
ZNF74,0.028599999845027924,0.7752999663352966
ZBTB16,0.3285500109195709,-0.09610000252723694
REG1B,-1.1201000213623047,-1.1473500728607178
JAKMIP2,0.3083000183105469,-0.13644999265670776
ADORA2B,-0.7536500096321106,-0.25700002908706665
FABP1,-0.4393500089645386,0.16295000910758972
NLGN1,0.4530999958515167,-0.20194998383522034
ARSE,-0.6575999855995178,-0.6468499898910522
NOLC1,-0.4332500100135803,0.0804000049829483
SLC22A4,-1.0710500478744507,-0.17370003461837769
NFATC4,0.6658499836921692,-0.4165000021457672
CX3CR1,0.4834499955177307,0.7725499868392944
CCNA1,0.7207500338554382,-0.28779998421669006
KRT1,0.7148000001907349,-0.08295000344514847
PNOC,-0.5828999876976013,0.5261000394821167
KCNN3,0.9225000143051147,-0.08025000989437103
MICA,-0.48944997787475586,-0.20999997854232788
FOXJ1,-0.8495000600814819,-0.47380000352859497
OMD,1.5457000732421875,1.4249999523162842
POLE2,1.0271999835968018,-0.4796999990940094
PTH1R,-0.38865000009536743,-0.3445500135421753
PNLIP,0.4027499854564667,0.3505999743938446
PLIN1,0.46219998598098755,-0.2519000172615051
S100A7,-1.4466500282287598,-0.10109999775886536
ZNF264,-0.3534500002861023,-0.6550999879837036
SLC4A3,-0.5942000150680542,-0.24085000157356262
SLC6A6,0.2534000277519226,1.0951499938964844
VNN2,2.3246500492095947,-0.4719499945640564
RELN,0.5005000233650208,-0.3662499785423279
RAB3B,1.072200059890747,-0.1366499960422516
CTSE,0.3785499930381775,-0.21285000443458557
ZNF443,-1.6463499069213867,0.467849999666214
GPA33,0.07135000824928284,1.0299500226974487
GTF2E1,0.9992499947547913,-0.09589999914169312
CREB5,0.8632999658584595,-0.641700029373169
MSX1,-1.0773499011993408,0.2988000214099884
SETBP1,0.7597500085830688,-0.3584499955177307
PLCL1,-0.8484500050544739,0.598550021648407
FOXF1,0.10144998133182526,0.02214999496936798
HK3,0.43265002965927124,0.06560000032186508
CGREF1,-1.045799970626831,-0.27344998717308044
PPM1E,0.40505000948905945,1.7636499404907227
MYH3,0.09610000252723694,-0.11075000464916229
TDO2,-0.4613499939441681,1.262850046157837
CLTCL1,0.27950000762939453,0.6255500316619873
IL6R,-0.06904998421669006,0.7350000143051147
VIPR2,0.5130500197410583,-0.08944999426603317
PTPRT,-1.3480499982833862,0.3567500114440918
CA1,0.15745000541210175,-0.4072999954223633
MYH1,0.1366499960422516,0.40560001134872437
KCNK3,0.17719998955726624,0.45210000872612
LRIG2,0.3777500092983246,0.3012000024318695
RXRG,0.0738999992609024,-0.8162999749183655
PLXNB3,-0.4690000116825104,0.6807999610900879
CSHL1,-0.2804499864578247,-0.014550000429153442
MMP13,0.056649982929229736,-0.09174999594688416
PDK4,0.03194999694824219,-0.6421999931335449
DNAJA3,-0.824150025844574,-0.3879000246524811
ZNF426,-0.3630000054836273,-0.7940499782562256
BATF,-0.20024999976158142,-1.0171500444412231
TAF13,-0.01354999840259552,-0.4613499939441681
KCNS3,1.6193499565124512,-0.25669997930526733
AADAC,0.24489998817443848,-0.047749996185302734
MT3,-0.11520001292228699,0.04484999179840088
HOXD1,-0.7872500419616699,0.09849999845027924
EPHA1,-0.4797999858856201,-0.21514999866485596
KL,-0.5799499750137329,-0.3050999939441681
SCGB2A1,0.29225000739097595,0.12999998033046722
ING2,-0.4166499972343445,1.38510000705719
DPEP1,-0.5408999919891357,-0.30295002460479736
CRHBP,1.005850076675415,-0.8586000204086304
CLCNKB,-1.608299970626831,0.03670001029968262
AATK,-1.388800024986267,-0.619949996471405
CD1C,-0.4301999807357788,-0.2735999822616577
CD84,0.5500499606132507,1.294700026512146
MOG,0.3027999997138977,0.8131000399589539
PRRX1,-0.04695001244544983,0.6884999871253967
IL15,0.3295999765396118,-0.11065000295639038
ADAM28,-0.15060000121593475,0.1213499903678894
CYP3A4,1.090499997138977,0.43470001220703125
MEP1A,0.9400500059127808,0.24575001001358032
NPY,0.219200000166893,-0.21129998564720154
ADGRG2,-0.4422000050544739,-0.7614499926567078
CEP135,0.5745500326156616,-0.08035001158714294
TGM3,1.5994999408721924,0.41894999146461487
CEP162,1.1880499124526978,0.2556000053882599
PRG4,0.9821000099182129,0.3862000107765198
TGM1,-0.24180001020431519,-0.26989996433258057
ITGA9,-0.8244999647140503,-0.31690001487731934
HABP2,-0.6410000324249268,0.05179998278617859
ACTL6B,0.004749998450279236,0.8905499577522278
FOXJ3,0.014899998903274536,0.25060001015663147
CCDC22,0.43639999628067017,0.8115000128746033
KIAA0319,-0.6955499649047852,-0.39124995470046997
FOXG1,-0.24274998903274536,-0.11955001950263977
RBM19,0.7333999872207642,-4.999935626983643e-4
SOCS6,0.1383500099182129,0.11979997158050537
NDP,-1.0708999633789062,-0.8745999932289124
NMU,1.0537999868392944,-0.23135000467300415
HPD,-0.07819998264312744,-0.6146500110626221
TNFAIP6,0.25779998302459717,-0.5756999850273132
S100A3,0.21695001423358917,0.010500013828277588
MERTK,-0.2773500084877014,0.7330499887466431
ANKRD1,0.9178500175476074,-0.8315499424934387
ASPA,0.23849999904632568,0.15905001759529114
USP5,-0.569599986076355,-0.027699999511241913
DSC3,-0.4451499879360199,-0.23375001549720764
SERPINB8,-0.17914998531341553,-0.8635500073432922
REL,0.5567499995231628,-0.1310499906539917
CCBL1,1.1503499746322632,0.17305000126361847
NR2C2,0.7480499744415283,-0.7564499974250793
RAB33A,0.3090999722480774,-0.625
ATP2C2,0.7499500513076782,0.5283499956130981
BRAF,0.20954999327659607,-0.2734000086784363
NOL4,-1.172800064086914,0.029150009155273438
GNB3,-0.5545499920845032,-0.2037000060081482
SELP,0.9523500204086304,0.309550017118454
RNH1,-0.5557000041007996,-0.4593999981880188
ELAVL4,-0.657800018787384,0.23740001022815704
SLBP,-0.21575000882148743,-0.22200000286102295
ZNF510,-0.5740499496459961,0.2611999809741974
SNRPA1,-1.280650019645691,-0.2833999991416931
SPN,-0.3100000023841858,0.8205499649047852
SLC6A12,-1.0810999870300293,-0.6604000329971313
ZNF91,-0.31395000219345093,-0.24185000360012054
PTPN22,-0.8872499465942383,-0.3650999963283539
DPYS,-0.3306499719619751,-0.2708500027656555
RAD51C,-0.39284998178482056,-0.1879499852657318
